tahun,jumlah_kejadian,jenis_bencana,provinsi,rumah_rusak_berat,meninggal,mengungsi
2022,1,Cuaca ekstrem,Kalimantan Selatan,1,1,0
2022,1,Banjir,Sulawesi Tengah,0,1,0
2022,1,Banjir,Sulawesi Tenggara,30,0,0
2022,1,Banjir,Jawa Barat,3,0,0
2022,1,Banjir,Maluku,0,0,50
2022,1,Gelombang pasang / Abrasi,Riau,3,0,0
2022,1,Cuaca ekstrem,Sulawesi Tengah,2,0,0
2022,1,Cuaca ekstrem,Sumatera Selatan,26,0,0
2022,1,Cuaca ekstrem,Sulawesi Selatan,0,0,2
2022,1,Cuaca ekstrem,Sulawesi Selatan,53,0,0
2022,1,Banjir,Jawa Timur,6,0,0
2022,1,Gelombang pasang / Abrasi,Sulawesi Utara,34,0,446
2022,1,Gelombang pasang / Abrasi,Sumatera Barat,0,0,0
2022,1,Banjir,Jawa Barat,2,0,0
2022,1,Banjir,Sulawesi Tengah,0,0,5
2022,1,Cuaca ekstrem,Jawa Tengah,1,0,2
2022,1,Cuaca ekstrem,Kalimantan Selatan,3,0,0
2022,1,Cuaca ekstrem,Sulawesi Selatan,8,0,0
2022,1,Banjir,Jawa Barat,1,0,0
2022,1,Banjir,Sulawesi Barat,0,0,522
2022,1,Longsor,Nusa Tenggara Timur,1,0,0
2022,1,Cuaca ekstrem,Jawa Timur,1,0,4
2022,1,Cuaca ekstrem,Aceh,5,0,0
2022,1,Cuaca ekstrem,Maluku,1,0,0
2022,0,Gempabumi,Sulawesi Barat,0,0,7650
2022,0,Gempabumi,Sulawesi Barat,0,0,16995
2022,1,Cuaca ekstrem,Papua,0,0,0
2022,1,Cuaca ekstrem,Sulawesi Selatan,7,0,0
2022,0,Longsor,Jawa Barat,0,0,3
2022,1,Cuaca ekstrem,Jawa Barat,2,0,16
2022,1,Longsor,Jawa Barat,0,2,0
2022,0,Banjir,Jawa Barat,1,0,0
2022,1,Banjir,Jawa Tengah,0,0,229
2022,1,Banjir,Papua Barat,14,0,0
2022,1,Cuaca ekstrem,Aceh,0,0,11
2022,0,Cuaca ekstrem,Aceh,4,0,0
2022,0,Cuaca ekstrem,Aceh,0,0,0
2022,1,Cuaca ekstrem,Lampung,5,0,0
2022,1,Cuaca ekstrem,Sumatera Selatan,2,0,0
2022,1,Cuaca ekstrem,Aceh,2,0,0
2022,1,Cuaca ekstrem,Aceh,7,0,8
2022,0,Cuaca ekstrem,Aceh,2,0,7
2022,1,Cuaca ekstrem,Aceh,83,0,6
2022,1,Banjir,Sumatera Barat,1,0,135
2022,1,Longsor,Kalimantan Selatan,0,0,0
2022,1,Banjir,Banten,0,0,69
2022,1,Cuaca ekstrem,Sumatera Selatan,5,0,0
2022,1,Longsor,Jawa Tengah,1,0,10
2022,1,Gempabumi,Maluku,0,0,0
2022,1,Cuaca ekstrem,Jambi,2,0,0
2022,1,Banjir,Sulawesi Barat,6,0,86
2022,1,Banjir,Jawa Barat,0,0,100
2022,1,Longsor,Sulawesi Utara,1,0,0
2022,1,Banjir,Kalimantan Utara,0,0,82
2022,1,Banjir,Jawa Tengah,0,0,381
2022,1,Banjir,Jawa Tengah,0,0,6
2022,1,Banjir,Jawa Tengah,0,0,1500
2022,1,Banjir,Jawa Tengah,0,0,81
2022,1,Banjir,Jawa Tengah,0,0,70
2022,1,Banjir,Jawa Tengah,15,0,11
2022,1,Banjir,Jawa Tengah,0,0,11
2022,1,Banjir,Jawa Tengah,0,0,10
2022,0,Longsor,Jawa Barat,1,0,4
2022,1,Longsor,Jawa Barat,2,4,5
2022,1,Longsor,Sulawesi Tengah,0,0,0
2022,1,Banjir,Daerah Istimewa Yogyakarta,0,0,12
2022,1,Banjir,Jawa Timur,7,0,0
2022,1,Cuaca ekstrem,Maluku,0,0,150
2022,1,Cuaca ekstrem,Kalimantan Timur,4,0,0
2022,1,Cuaca ekstrem,Banten,20,0,0
2022,1,Cuaca ekstrem,Jawa Barat,1,0,17
2022,1,Cuaca ekstrem,DKI Jakarta,0,0,0
2022,1,Banjir,Sulawesi Tengah,0,0,20
2022,1,Longsor,Maluku Utara,0,0,0
2022,1,Cuaca ekstrem,Sumatera Utara,21,0,0
2022,1,Cuaca ekstrem,Sumatera Utara,2,0,0
2022,1,Banjir,Maluku Utara,1,0,0
2022,1,Banjir,Maluku Utara,0,0,30
2022,1,Banjir,Maluku Utara,0,0,61
2022,1,Cuaca ekstrem,Riau,0,0,0
2022,0,Cuaca ekstrem,Jawa Barat,5,0,0
2022,1,Cuaca ekstrem,Jawa Barat,2,0,4
2022,1,Cuaca ekstrem,Sumatera Utara,1,0,0
2022,1,Cuaca ekstrem,Daerah Istimewa Yogyakarta,2,0,0
2022,1,Cuaca ekstrem,Maluku Utara,17,0,0
2022,1,Banjir,Jawa Barat,0,0,60
2022,1,Banjir,Sulawesi Tengah,1,0,25
2022,1,Cuaca ekstrem,Kalimantan Barat,1,0,0
2022,1,Cuaca ekstrem,Sulawesi Barat,0,0,0
2022,1,Cuaca ekstrem,Sumatera Selatan,23,0,0
2022,1,Banjir,Sulawesi Utara,2,0,10
2022,1,Banjir,Banten,2,0,0
2022,1,Banjir,Sulawesi Tengah,5,0,0
2022,1,Banjir,Jawa Barat,0,0,111
2022,1,Banjir,Jawa Barat,0,0,131
2022,1,Longsor,Aceh,1,0,0
2022,1,Cuaca ekstrem,Sulawesi Selatan,5,0,20
2022,1,Cuaca ekstrem,Jawa Barat,0,0,1
2022,0,Banjir,Jawa Tengah,0,0,8
2022,1,Cuaca ekstrem,Sumatera Utara,8,0,0
2022,1,Longsor,Jawa Tengah,0,0,6
2022,0,Banjir,Jawa Barat,0,0,68
2022,1,Banjir,Jawa Barat,0,0,3
2022,1,Gempabumi,Maluku Utara,22,0,0
2022,1,Cuaca ekstrem,Jawa Tengah,2,0,6
2022,1,Cuaca ekstrem,Jawa Tengah,6,0,0
2022,1,Banjir,Jawa Barat,0,0,15
2022,1,Banjir,Jawa Barat,0,0,68
2022,1,Banjir,Jawa Barat,0,1,0
2022,1,Banjir,Aceh,40,0,145
2022,1,Banjir,Sulawesi Utara,1,0,0
2022,1,Cuaca ekstrem,Kalimantan Utara,1,0,0
2022,1,Longsor,Jawa Barat,0,0,9
2022,1,Longsor,Jawa Tengah,0,0,4
2022,1,Longsor,Jawa Barat,0,0,12
2022,1,Cuaca ekstrem,Sumatera Selatan,3,0,0
2022,1,Cuaca ekstrem,Nusa Tenggara Barat,1,0,0
2022,1,Cuaca ekstrem,Nusa Tenggara Barat,13,0,0
2022,1,Kebakaran hutan dan lahan,Banten,0,0,0
2022,1,Cuaca ekstrem,Banten,10,0,0
2022,1,Longsor,Sulawesi Selatan,0,0,82
2022,1,Cuaca ekstrem,Jawa Barat,3,0,0
2022,1,Banjir,Sulawesi Utara,8,0,210
2022,1,Banjir,Jawa Barat,0,0,39
2022,1,Longsor,Jawa Timur,1,0,6
2022,1,Banjir,Sulawesi Utara,3,0,0
2022,1,Cuaca ekstrem,Kalimantan Tengah,0,0,0
2022,1,Cuaca ekstrem,Jawa Barat,0,0,22
2022,1,Cuaca ekstrem,Gorontalo,0,0,0
2022,1,Gempabumi,Jawa Barat,1,0,0
2022,1,Banjir,Daerah Istimewa Yogyakarta,12,1,0
2022,1,Banjir,Jawa Tengah,1,0,100
2022,1,Longsor,Jawa Tengah,5,0,155
2022,1,Longsor,Jawa Barat,2,0,15
2022,1,Cuaca ekstrem,Jawa Tengah,1,0,4
2022,0,Cuaca ekstrem,Jawa Tengah,1,0,6
2022,1,Cuaca ekstrem,Kepulauan Bangka Belitung,7,0,0
2022,1,Cuaca ekstrem,Kepulauan Bangka Belitung,4,0,0
2022,1,Cuaca ekstrem,Jawa Tengah,2,0,2
2022,1,Banjir,Maluku Utara,4,0,0
2022,1,Gempabumi,Sulawesi Selatan,0,0,0
2022,1,Gempabumi,Sulawesi Tenggara,0,0,0
2022,1,Cuaca ekstrem,Kepulauan Bangka Belitung,1,0,0
2022,1,Cuaca ekstrem,Sumatera Utara,3,0,0
2022,0,Banjir,Sulawesi Tengah,10,0,0
2022,0,Banjir,Sulawesi Tengah,3,0,132
2022,1,Banjir,Kalimantan Selatan,0,0,22
2022,1,Longsor,Jawa Timur,2,0,0
2022,0,Longsor,Jawa Barat,3,0,0
2022,0,Longsor,Jawa Barat,77,0,325
2022,1,Cuaca ekstrem,Sumatera Utara,29,0,0
2022,1,Cuaca ekstrem,Jawa Barat,4,0,0
2022,1,Cuaca ekstrem,Jawa Tengah,1,1,0
2022,1,Longsor,Nusa Tenggara Barat,0,0,0
2022,1,Banjir,Banten,0,0,270
2022,1,Banjir,Kalimantan Timur,0,1,2090
2022,1,Banjir,Gorontalo,0,0,63
2022,1,Banjir,Sulawesi Tengah,5,0,230
2022,1,Banjir,Papua,0,0,0
2022,0,Banjir,Kalimantan Selatan,0,0,0
2022,1,Banjir,Aceh,0,0,1000
2022,1,Banjir,Jawa Tengah,2,0,1
2022,1,Banjir,Jawa Tengah,0,0,6085
2022,1,Banjir,Jawa Tengah,0,0,635
2022,1,Longsor,Jawa Tengah,4,0,0
2022,1,Banjir,Jawa Tengah,0,0,1285
2022,1,Banjir,Jawa Tengah,4,0,2704
2022,1,Banjir,Jawa Tengah,4,0,0
2022,1,Gempabumi,Sumatera Utara,0,0,0
2022,1,Longsor,Jawa Barat,4,1,0
2022,1,Banjir,Jawa Barat,0,0,179
2022,0,Banjir,Jawa Barat,0,1,58
2022,1,Kebakaran hutan dan lahan,Kepulauan Bangka Belitung,0,0,0
2022,1,Banjir,Sulawesi Tenggara,0,4,0
2022,1,Banjir,Sulawesi Tengah,1,0,0
2022,1,Banjir,Bengkulu,0,0,85
2022,1,Longsor,Jawa Tengah,2,0,11
2022,0,Cuaca ekstrem,Jawa Barat,2,0,0
2022,1,Banjir,Jawa Timur,83,1,0
2022,1,Longsor,Jawa Timur,2,0,5
2022,0,Cuaca ekstrem,DKI Jakarta,0,0,0
2022,1,Cuaca ekstrem,Jawa Barat,20,0,0
2022,1,Banjir,Riau,0,0,250
2022,1,Banjir,Sulawesi Tengah,8,0,0
2022,1,Longsor,Jawa Tengah,12,0,200
2022,1,Cuaca ekstrem,Jawa Tengah,7,0,0
2022,0,Cuaca ekstrem,Jawa Barat,0,0,6
2022,1,Banjir,Jawa Barat,0,0,75
2022,1,Cuaca ekstrem,Riau,6,0,13
2022,1,Banjir,Jawa Tengah,0,0,184
2022,1,Banjir,Sulawesi Utara,12,2,0
2022,1,Longsor,Riau,6,0,0
2022,1,Banjir,Banten,14,5,8406
2022,1,Banjir,Jawa Timur,0,0,450
2022,1,Longsor,Jawa Barat,1,0,5
2022,1,Banjir,Banten,0,1,228
2022,1,Banjir,Sumatera Utara,0,4,0
2022,1,Cuaca ekstrem,Kalimantan Selatan,27,0,0
2022,1,Banjir,Sumatera Utara,0,0,185
2022,1,Banjir,Nusa Tenggara Timur,0,0,5
2022,1,Banjir,Jawa Tengah,16,0,297
2022,1,Banjir,Aceh,2,0,4206
2022,1,Banjir,Nusa Tenggara Timur,0,1,90
2022,1,Gelombang pasang / Abrasi,Maluku,0,0,37
2022,1,Banjir,Nusa Tenggara Timur,2,0,75
2022,0,Gempabumi,Sumatera Barat,0,0,0
2022,0,Gempabumi,Sumatera Barat,2,0,2
2022,0,Gempabumi,Sumatera Barat,528,14,6892
2022,0,Gempabumi,Sumatera Barat,1240,13,14723
2022,1,Cuaca ekstrem,Kalimantan Selatan,2,0,0
2022,1,Cuaca ekstrem,Sumatera Selatan,6,0,0
2022,1,Cuaca ekstrem,Jawa Barat,1,0,3
2022,1,Banjir,Jawa Barat,1,0,50
2022,1,Banjir,Nusa Tenggara Timur,0,0,115
2022,0,Gelombang pasang / Abrasi,Maluku,45,0,842
2022,1,Cuaca ekstrem,Kalimantan Tengah,4,0,0
2022,1,Cuaca ekstrem,Jawa Barat,25,0,0
2022,1,Cuaca ekstrem,Kalimantan Tengah,7,0,0
2022,1,Banjir,Papua Barat,1,0,0
2022,1,Cuaca ekstrem,Daerah Istimewa Yogyakarta,33,0,18
2022,0,Gelombang pasang / Abrasi,Maluku,0,0,0
2022,1,Cuaca ekstrem,Papua Barat Daya,0,0,0
2022,1,Cuaca ekstrem,Jawa Tengah,0,1,0
2022,1,Cuaca ekstrem,Jawa Timur,2,0,0
2022,1,Cuaca ekstrem,Bengkulu,2,0,0
2022,1,Banjir,Maluku Utara,0,1,0
2022,1,Banjir,Sulawesi Selatan,0,0,22
2022,1,Cuaca ekstrem,Jawa Barat,6,0,0
2022,1,Longsor,Banten,0,0,70
2022,1,Banjir,Kalimantan Utara,10,0,0
2022,1,Longsor,Jawa Timur,0,0,5
2022,1,Banjir,Jawa Barat,96,1,0
2022,1,Longsor,Banten,0,0,0
2022,1,Banjir,Sulawesi Selatan,0,0,10
2022,0,Banjir,Jawa Barat,0,0,53
2022,0,Longsor,Jawa Barat,0,0,8
2022,1,Longsor,Jawa Barat,1,0,9
2022,1,Banjir,Jawa Barat,0,0,129
2022,1,Banjir,Aceh,0,0,120
2022,1,Cuaca ekstrem,Jawa Barat,0,0,10
2022,1,Banjir,Nusa Tenggara Barat,15,0,0
2022,1,Banjir,Sumatera Barat,15,0,0
2022,1,Banjir,Gorontalo,0,0,8
2022,1,Banjir,Maluku Utara,2,0,0
2022,1,Longsor,Jawa Tengah,80,0,673
2022,1,Longsor,Jawa Timur,0,0,10
2022,0,Longsor,Sulawesi Selatan,2,0,0
2022,0,Longsor,Sulawesi Selatan,0,0,0
2022,1,Banjir,Kalimantan Barat,2,0,0
2022,1,Longsor,Sumatera Utara,1,0,0
2022,1,Cuaca ekstrem,Jawa Barat,3,0,6
2022,1,Banjir,Sulawesi Selatan,4,0,0
2022,0,Cuaca ekstrem,Jawa Barat,3,0,0
2022,1,Banjir,Sulawesi Selatan,0,0,8
2022,1,Cuaca ekstrem,Jawa Barat,15,0,90
2022,1,Longsor,Jawa Barat,1,2,0
2022,1,Banjir,Jawa Tengah,0,0,257
2022,1,Banjir,Jawa Tengah,0,0,644
2022,1,Longsor,Bali,1,0,0
2022,1,Banjir,Nusa Tenggara Timur,92,0,0
2022,1,Gelombang pasang / Abrasi,Kepulauan Bangka Belitung,0,1,0
2022,1,Banjir,Kalimantan Barat,0,1,0
2022,1,Gelombang pasang / Abrasi,Jawa Barat,1,0,0
2022,1,Gelombang pasang / Abrasi,Nusa Tenggara Timur,0,0,0
2022,1,Cuaca ekstrem,Jawa Tengah,0,0,10
2022,1,Cuaca ekstrem,Jawa Tengah,0,0,4
2022,1,Longsor,Sumatera Utara,0,1,0
2022,1,Cuaca ekstrem,Lampung,3,0,15
2022,1,Cuaca ekstrem,Sulawesi Selatan,30,0,0
2022,1,Cuaca ekstrem,Jawa Barat,16,1,0
2022,1,Cuaca ekstrem,Jawa Barat,10,0,0
2022,1,Banjir,Jawa Barat,0,0,155
2022,1,Longsor,Kalimantan Utara,1,0,0
2022,1,Banjir,Jawa Timur,0,0,7
2022,1,Cuaca ekstrem,Jawa Tengah,13,0,0
2022,1,Cuaca ekstrem,Jawa Barat,11,0,0
2022,1,Longsor,Lampung,0,1,0
2022,1,Longsor,Jawa Barat,0,0,6
2022,1,Banjir,Sumatera Selatan,0,0,205
2022,1,Gempabumi,Sulawesi Utara,0,0,0
2022,1,Banjir,Jawa Tengah,0,0,310
2022,1,Banjir,Jawa Tengah,0,0,240
2022,1,Banjir,Jawa Barat,0,0,115
2022,1,Cuaca ekstrem,Jawa Barat,0,0,4
2022,1,Banjir,Jawa Tengah,0,0,116
2022,1,Banjir,Jawa Timur,0,0,30
2022,1,Banjir,Jawa Timur,2,0,52
2022,1,Banjir,Jawa Tengah,0,0,20
2022,1,Banjir,Jawa Tengah,2,0,235
2022,1,Cuaca ekstrem,Jawa Timur,1,0,3
2022,1,Banjir,Jawa Timur,0,0,55
2022,1,Banjir,Nusa Tenggara Timur,6,0,30
2022,1,Longsor,Jawa Timur,0,0,13
2022,0,Cuaca ekstrem,Jawa Barat,0,0,4
2022,1,Banjir,Jawa Barat,0,0,27
2022,1,Longsor,Jawa Timur,0,0,3
2022,1,Banjir,Jawa Barat,0,0,7
2022,1,Banjir,Aceh,2,0,0
2022,1,Banjir,Jawa Timur,0,0,92
2022,1,Banjir,Nusa Tenggara Timur,0,0,12
2022,1,Cuaca ekstrem,Jawa Tengah,1,0,5
2022,1,Banjir,Sulawesi Tengah,3,0,0
2022,1,Banjir,Sulawesi Tenggara,0,0,18
2022,0,Gempabumi,Jawa Barat,2,0,6
2022,0,Gempabumi,Banten,393,0,200
2022,0,Gempabumi,Banten,16,0,0
2022,0,Gempabumi,Banten,1,0,10
2022,1,Longsor,Jawa Barat,8,0,0
2022,1,Cuaca ekstrem,Jawa Tengah,0,0,3
2022,1,Banjir,Nusa Tenggara Barat,0,0,25
2022,0,Longsor,Jawa Tengah,2,0,0
2022,1,Banjir,Jawa Tengah,3,0,15
2022,1,Cuaca ekstrem,Jawa Timur,1,1,0
2022,1,Banjir,Kalimantan Selatan,0,0,13947
2022,1,Cuaca ekstrem,Bali,1,0,0
2022,0,Banjir,Jawa Timur,0,0,1980
2022,0,Banjir,Riau,0,0,0
2022,1,Cuaca ekstrem,Bali,1,0,5
2022,1,Gempabumi,Maluku Utara,9,0,61
2022,1,Gelombang pasang / Abrasi,Sulawesi Tengah,7,0,0
2022,1,Banjir,Aceh,0,0,5
2022,1,Cuaca ekstrem,Bali,2,0,0
2022,1,Banjir,Jawa Timur,0,3,6
2022,1,Cuaca ekstrem,Sulawesi Selatan,20,0,180
2022,1,Banjir,Papua,0,0,105
2022,1,Banjir,Papua,31,8,416
2022,1,Cuaca ekstrem,Aceh,2,0,115
2022,1,Banjir,Aceh,0,0,780
2022,1,Cuaca ekstrem,Aceh,5,0,105
2022,1,Banjir,Kalimantan Utara,3,0,0
2022,0,Banjir,Maluku Utara,0,0,0
2022,1,Gelombang pasang / Abrasi,Riau,11,0,47
2022,1,Banjir,Aceh,0,0,12516
2022,1,Banjir,Aceh,1,0,4
2022,1,Banjir,Lampung,0,0,57
2022,1,Longsor,Aceh,2,0,0
2022,0,Cuaca ekstrem,Jawa Timur,0,0,0
2022,1,Cuaca ekstrem,Aceh,1,0,5
2022,0,Banjir,Sumatera Barat,0,0,0
2022,0,Banjir,Sumatera Barat,4,0,0
2022,0,Kebakaran hutan dan lahan,Kalimantan Tengah,0,0,0
2021,1,Banjir,Sumatera Utara,128,0,0
2021,1,Banjir,Sumatera Utara,0,0,0
2021,1,Cuaca ekstrem,Jawa Timur,0,0,0
2021,1,Cuaca ekstrem,Jawa Barat,0,0,0
2021,0,Longsor,Jawa Tengah,0,0,0
2021,1,Cuaca ekstrem,Jawa Tengah,1,0,3
2021,1,Banjir,Jawa Timur,0,0,0
2021,1,Cuaca ekstrem,Sumatera Utara,0,0,0
2021,1,Banjir,Jawa Tengah,0,0,0
2021,1,Longsor,Kepulauan Bangka Belitung,0,0,0
2021,1,Banjir,Jambi,0,0,0
2021,1,Banjir,Aceh,0,0,0
2021,1,Banjir,Aceh,1,3,32854
2021,1,Banjir,Sumatera Selatan,0,0,0
2021,1,Longsor,Jawa Barat,1,0,0
2021,1,Cuaca ekstrem,Kalimantan Utara,0,0,0
2021,1,Cuaca ekstrem,Lampung,0,0,0
2021,1,Longsor,Jawa Tengah,0,0,0
2021,1,Longsor,Jawa Barat,0,0,0
2021,1,Banjir,Aceh,0,0,900
2021,1,Banjir,Jawa Barat,0,0,4
2021,0,Cuaca ekstrem,Jawa Barat,8,0,0
2021,1,Banjir,Lampung,0,0,0
2021,0,Cuaca ekstrem,Jawa Barat,0,0,0
2021,1,Banjir,Riau,0,0,0
2021,1,Cuaca ekstrem,Jawa Timur,1,0,0
2021,1,Gempabumi,Maluku,0,0,0
2021,1,Banjir,Jawa Barat,0,0,0
2021,1,Banjir,Kalimantan Timur,0,0,70
2021,1,Longsor,Jawa Timur,0,0,0
2021,1,Gelombang pasang / Abrasi,Jawa Tengah,0,0,0
2021,1,Cuaca ekstrem,Aceh,0,0,0
2021,1,Banjir,Kalimantan Barat,0,0,0
2021,1,Cuaca ekstrem,Jawa Tengah,0,0,0
2021,0,Cuaca ekstrem,Jawa Tengah,0,0,0
2021,0,Cuaca ekstrem,Jawa Tengah,1,0,1
2021,1,Cuaca ekstrem,Kalimantan Selatan,0,0,0
2021,1,Cuaca ekstrem,Maluku,4,0,0
2021,0,Longsor,Jawa Barat,0,0,0
2021,1,Longsor,Jawa Barat,0,1,0
2021,1,Longsor,Kalimantan Timur,0,0,0
2021,1,Banjir,Nusa Tenggara Timur,0,0,0
2021,1,Cuaca ekstrem,Bengkulu,3,0,0
2021,1,Cuaca ekstrem,Jawa Tengah,1,0,0
2021,1,Cuaca ekstrem,Jawa Tengah,2,0,0
2021,1,Cuaca ekstrem,Jawa Barat,3,0,0
2021,1,Banjir,Nusa Tenggara Timur,0,0,462
2021,0,Cuaca ekstrem,Jawa Barat,1,0,0
2021,1,Cuaca ekstrem,Jawa Barat,1,0,0
2021,1,Cuaca ekstrem,Sulawesi Tengah,3,0,0
2021,1,Banjir,Maluku,0,0,0
2021,1,Banjir,Lampung,0,1,0
2021,1,Cuaca ekstrem,Papua Tengah,0,0,0
2021,1,Banjir,Jawa Tengah,0,0,15
2021,1,Longsor,Jawa Tengah,1,0,0
2021,1,Cuaca ekstrem,Jambi,0,0,0
2021,1,Banjir,Banten,0,0,0
2021,1,Banjir,Lampung,50,0,0
2021,1,Longsor,Lampung,1,0,0
2021,1,Banjir,Lampung,5,0,0
2021,0,Longsor,Jawa Barat,0,0,16
2021,1,Banjir,Bengkulu,0,0,0
2021,1,Banjir,Jawa Barat,12,0,220
2021,0,Cuaca ekstrem,Jawa Timur,0,0,0
2021,1,Banjir,Sumatera Selatan,0,2,0
2021,1,Cuaca ekstrem,Nusa Tenggara Timur,4,0,0
2021,1,Gelombang pasang / Abrasi,Riau,0,0,0
2021,1,Cuaca ekstrem,Lampung,19,0,0
2021,1,Cuaca ekstrem,Jawa Timur,2,0,0
2021,1,Banjir,Jawa Barat,4,0,0
2021,1,Cuaca ekstrem,Sulawesi Tengah,11,0,43
2021,1,Banjir,Sumatera Barat,1,0,0
2021,1,Cuaca ekstrem,Nusa Tenggara Timur,1,0,0
2021,1,Cuaca ekstrem,Sulawesi Selatan,1,0,0
2021,1,Cuaca ekstrem,Maluku Utara,1,0,0
2021,1,Cuaca ekstrem,Sulawesi Tenggara,7,2,0
2021,1,Longsor,Jawa Tengah,3,0,0
2021,1,Longsor,Aceh,1,0,5
2021,1,Cuaca ekstrem,Sulawesi Selatan,0,0,0
2021,1,Cuaca ekstrem,Sulawesi Tenggara,0,0,5
2021,1,Banjir,Kalimantan Timur,0,0,0
2021,0,Longsor,Jawa Barat,1,0,0
2021,1,Cuaca ekstrem,Sulawesi Tenggara,0,0,0
2021,1,Cuaca ekstrem,Sulawesi Selatan,31,0,0
2021,1,Cuaca ekstrem,Sumatera Barat,0,0,0
2021,1,Cuaca ekstrem,Banten,0,1,0
2021,1,Longsor,Bali,0,0,0
2021,1,Cuaca ekstrem,Sulawesi Tengah,2,0,0
2021,1,Banjir,Kepulauan Bangka Belitung,0,0,0
2021,1,Banjir,Sumatera Selatan,0,0,30
2021,1,Cuaca ekstrem,Nusa Tenggara Barat,0,0,0
2021,1,Longsor,Bengkulu,1,0,0
2021,1,Cuaca ekstrem,Sulawesi Barat,1,0,0
2021,1,Banjir,Nusa Tenggara Barat,1,0,0
2021,1,Longsor,Sumatera Utara,0,0,0
2021,1,Banjir,Riau,3,0,0
2021,0,Banjir,DKI Jakarta,0,0,7
2021,1,Banjir,Jawa Timur,2,0,23
2021,0,Banjir,Jawa Barat,0,0,0
2021,1,Cuaca ekstrem,Aceh,12,0,0
2021,0,Banjir,DKI Jakarta,0,0,0
2021,0,Longsor,Jawa Barat,2,0,0
2021,1,Longsor,Sumatera Barat,0,0,0
2021,1,Cuaca ekstrem,Jawa Timur,3,0,0
2021,1,Banjir,Sulawesi Barat,0,0,0
2021,0,Banjir,Sulawesi Tengah,0,0,0
2021,0,Longsor,Jawa Tengah,2,0,0
2021,1,Cuaca ekstrem,Nusa Tenggara Barat,5,0,0
2021,1,Banjir,Sumatera Utara,0,0,150
2021,1,Cuaca ekstrem,Jawa Timur,6,1,2
2021,0,Cuaca ekstrem,Jawa Barat,1,0,6
2021,1,Longsor,Nusa Tenggara Barat,0,0,0
2021,1,Banjir,Kalimantan Timur,0,0,31
2021,1,Banjir,Kepulauan Riau,2,0,0
2021,1,Longsor,Kepulauan Riau,1,0,0
2021,1,Banjir,Sumatera Barat,0,0,135
2021,1,Banjir,Sumatera Barat,8,0,0
2021,1,Banjir,Jawa Timur,1,0,6
2021,1,Banjir,Sumatera Barat,0,0,0
2021,1,Longsor,Sumatera Barat,0,0,15
2021,1,Banjir,Sulawesi Tengah,0,0,0
2021,1,Banjir,Sumatera Utara,33,2,11546
2021,1,Longsor,Jambi,0,0,0
2021,1,Banjir,Sumatera Barat,0,0,188
2021,1,Banjir,Sumatera Utara,21,1,0
2021,1,Longsor,Bengkulu,0,0,0
2021,1,Cuaca ekstrem,Nusa Tenggara Timur,0,0,0
2021,1,Longsor,Jawa Barat,0,0,4
2021,1,Longsor,Jawa Tengah,0,0,5
2021,1,Banjir,Jawa Tengah,0,0,82
2021,1,Banjir,Bengkulu,0,0,110
2021,1,Gempabumi,Maluku,2,0,0
2021,1,Gempabumi,Jawa Timur,2,0,0
2021,1,Banjir,Riau,0,0,76
2021,1,Cuaca ekstrem,Sulawesi Tengah,1,0,0
2021,1,Banjir,Nusa Tenggara Barat,0,0,0
2021,1,Cuaca ekstrem,Lampung,1,0,0
2021,1,Banjir,Kalimantan Timur,0,0,34
2021,0,Cuaca ekstrem,Jawa Barat,0,0,2
2021,1,Banjir,Kalimantan Utara,0,0,0
2021,1,Cuaca ekstrem,Jawa Timur,52,0,0
2021,1,Banjir,Lampung,1,0,0
2021,1,Longsor,Bali,1,0,0
2021,1,Banjir,Kalimantan Selatan,0,0,0
2021,0,Gempabumi,Nusa Tenggara Timur,0,0,722
2021,0,Gempabumi,Nusa Tenggara Timur,0,0,880
2021,0,Gempabumi,Nusa Tenggara Timur,0,0,0
2021,0,Gempabumi,Sulawesi Selatan,359,0,4838
2021,1,Banjir,Sumatera Utara,0,0,6
2021,1,Longsor,Jawa Timur,1,0,0
2021,1,Cuaca ekstrem,Jawa Timur,4,0,0
2021,1,Longsor,Kalimantan Utara,0,0,0
2021,1,Longsor,Kalimantan Selatan,1,0,0
2021,1,Banjir,Nusa Tenggara Barat,0,1,0
2021,1,Banjir,Bali,0,0,0
2021,1,Cuaca ekstrem,Kalimantan Selatan,1,0,0
2021,1,Cuaca ekstrem,Jawa Tengah,1,0,7
2021,0,Banjir,Jawa Barat,0,0,30
2021,1,Banjir,Sulawesi Tenggara,0,0,0
2021,1,Gempabumi,Maluku,13,0,0
2021,0,Banjir,Jawa Tengah,0,0,0
2021,1,Cuaca ekstrem,Jawa Barat,32,0,0
2021,1,Longsor,Jawa Timur,2,0,0
2021,0,Banjir,Jawa Barat,0,0,107
2021,1,Banjir,Riau,1,0,0
2021,1,Cuaca ekstrem,Banten,1,0,0
2021,1,Banjir,Lampung,2,0,0
2021,1,Banjir,Jawa Barat,13,0,0
2021,1,Gelombang pasang / Abrasi,Sumatera Selatan,0,0,0
2021,1,Banjir,Jawa Barat,0,0,17
2021,1,Longsor,Lampung,0,0,0
2021,1,Banjir,Aceh,0,0,14
2021,1,Kebakaran hutan dan lahan,Aceh,0,0,0
2021,1,Gelombang pasang / Abrasi,Jambi,0,0,0
2021,1,Cuaca ekstrem,Jawa Timur,15,0,0
2021,0,Longsor,Jawa Barat,3,0,4
